Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_MATIC,Volume_USD
2022-11-04 15:00:00,Gemini,MATIC/USD,1.14684,1.15006,1.11244,1.11395,261877.074368,291717.9669922336
2022-11-04 14:00:00,Gemini,MATIC/USD,1.14449,1.1763,1.14208,1.14684,252297.289068,289344.62299474515
2022-11-04 13:00:00,Gemini,MATIC/USD,1.16644,1.17971,1.13729,1.14449,164839.744006,188657.43861742693
2022-11-04 12:00:00,Gemini,MATIC/USD,1.12132,1.17552,1.10766,1.16644,316704.446218,369416.73424652393
2022-11-04 11:00:00,Gemini,MATIC/USD,1.11041,1.13443,1.10183,1.12132,49621.074804,55641.103599221286
2022-11-04 10:00:00,Gemini,MATIC/USD,1.1005,1.11282,1.0976,1.11041,20569.527175,22840.608670391746
2022-11-04 09:00:00,Gemini,MATIC/USD,1.12966,1.13299,1.09886,1.1005,93752.995282,103175.17130784101
2022-11-04 08:00:00,Gemini,MATIC/USD,1.13752,1.15763,1.12497,1.12966,85899.895074,97037.67546929485
2022-11-04 07:00:00,Gemini,MATIC/USD,1.1327,1.14505,1.12064,1.13752,72328.782648,82275.43683775296
2022-11-04 06:00:00,Gemini,MATIC/USD,1.11541,1.13909,1.11395,1.1327,195868.350868,221860.08102818363
2022-11-04 05:00:00,Gemini,MATIC/USD,1.17902,1.2095,1.1059,1.11541,1241231.652911,1384482.1979734586
2022-11-04 04:00:00,Gemini,MATIC/USD,1.13443,1.26316,1.107,1.17902,3543411.319439,4177752.8138449695
2022-11-04 03:00:00,Gemini,MATIC/USD,1.04381,1.25425,1.04381,1.13443,3488826.976101,3957829.9864982576
2022-11-04 02:00:00,Gemini,MATIC/USD,1.01425,1.05378,1.01425,1.04381,847986.217533,885136.4937231207
2022-11-04 01:00:00,Gemini,MATIC/USD,0.99353,1.0305,0.99331,1.01425,238862.213372,242265.99991255102
2022-11-04 00:00:00,Gemini,MATIC/USD,0.95255,1.00838,0.95081,0.99353,203871.250859,202552.20386594225
2022-11-03 23:00:00,Gemini,MATIC/USD,0.95392,0.95851,0.94462,0.95255,24249.921003,23099.26225140765
2022-11-03 22:00:00,Gemini,MATIC/USD,0.9663,0.9663,0.95086,0.95392,12948.916908,12352.230816879359
2022-11-03 21:00:00,Gemini,MATIC/USD,0.95453,0.9663,0.95453,0.9663,9479.396701,9159.9410321763
2022-11-03 20:00:00,Gemini,MATIC/USD,0.95544,0.96216,0.95162,0.95453,56919.221527,54331.10452416731
2022-11-03 19:00:00,Gemini,MATIC/USD,0.95927,0.96936,0.95379,0.95544,33561.205698,32065.718372097115
2022-11-03 18:00:00,Gemini,MATIC/USD,0.95525,0.97145,0.95474,0.95927,303345.626067,290990.35871729103
2022-11-03 17:00:00,Gemini,MATIC/USD,0.95386,0.95893,0.94759,0.95525,188617.435741,180176.80549159026
2022-11-03 16:00:00,Gemini,MATIC/USD,0.94855,0.96129,0.9475,0.95386,58074.201721,55394.65805359306
2022-11-03 15:00:00,Gemini,MATIC/USD,0.95581,0.95581,0.94,0.94855,88772.573135,84205.22424720426
2022-11-03 14:00:00,Gemini,MATIC/USD,0.92374,0.95581,0.92374,0.95581,79165.994702,75667.64939611862
2022-11-03 13:00:00,Gemini,MATIC/USD,0.93673,0.93946,0.92307,0.92374,114308.652731,105591.47487373394
2022-11-03 12:00:00,Gemini,MATIC/USD,0.94376,0.95312,0.93072,0.93673,36417.426696,34113.29610894408
2022-11-03 11:00:00,Gemini,MATIC/USD,0.95817,0.96335,0.93856,0.94376,104509.514914,98631.89979523665
2022-11-03 10:00:00,Gemini,MATIC/USD,0.96417,0.97406,0.95817,0.95817,100402.583438,96202.74337278846
2022-11-03 09:00:00,Gemini,MATIC/USD,0.96054,0.97445,0.95934,0.96417,51657.388807,49806.504566045194
2022-11-03 08:00:00,Gemini,MATIC/USD,0.95276,0.9675,0.95276,0.96054,21761.62121,20902.9076370534
2022-11-03 07:00:00,Gemini,MATIC/USD,0.9557,0.96832,0.95276,0.95276,92074.92447,87725.3050380372
2022-11-03 06:00:00,Gemini,MATIC/USD,0.95571,0.96129,0.9489,0.9557,63004.286254,60213.1963729478
2022-11-03 05:00:00,Gemini,MATIC/USD,0.96261,0.96318,0.95193,0.95571,61865.369735,59125.352509436845
2022-11-03 04:00:00,Gemini,MATIC/USD,0.95717,0.98418,0.95717,0.96261,304390.912815,293009.73658484715
2022-11-03 03:00:00,Gemini,MATIC/USD,0.91666,0.96104,0.91666,0.95717,304382.43149,291345.7319492833
2022-11-03 02:00:00,Gemini,MATIC/USD,0.89631,0.91995,0.89631,0.91666,55200.124765,50599.7463670849
2022-11-03 01:00:00,Gemini,MATIC/USD,0.89421,0.903,0.89312,0.89631,131262.159993,117651.58662332584
2022-11-03 00:00:00,Gemini,MATIC/USD,0.87389,0.90174,0.86869,0.89421,200370.71024,179173.49280371037
2022-11-02 23:00:00,Gemini,MATIC/USD,0.852,0.87559,0.852,0.87389,87137.290388,76148.40669716931
2022-11-02 22:00:00,Gemini,MATIC/USD,0.84261,0.8574,0.83824,0.852,126804.924682,108037.795829064
2022-11-02 21:00:00,Gemini,MATIC/USD,0.84632,0.84719,0.8391,0.84261,13790.469764,11619.98772784404
2022-11-02 20:00:00,Gemini,MATIC/USD,0.85474,0.85849,0.8375,0.84632,45724.808958,38697.82031733456
2022-11-02 19:00:00,Gemini,MATIC/USD,0.86495,0.87841,0.8453,0.85474,54021.679348,46174.49020590952
2022-11-02 18:00:00,Gemini,MATIC/USD,0.85728,0.89099,0.85728,0.86495,159398.040195,137871.33486666525
2022-11-02 17:00:00,Gemini,MATIC/USD,0.87012,0.8706,0.85408,0.85728,143092.818756,122670.61166314367
2022-11-02 16:00:00,Gemini,MATIC/USD,0.85593,0.8706,0.85309,0.87012,73539.184408,63987.91513708896
2022-11-02 15:00:00,Gemini,MATIC/USD,0.85737,0.8594,0.85509,0.85593,52365.791709,44821.45209748437
2022-11-02 14:00:00,Gemini,MATIC/USD,0.85147,0.85979,0.84885,0.85737,444801.102686,381359.12140989583
2022-11-02 13:00:00,Gemini,MATIC/USD,0.84873,0.85551,0.84833,0.85147,641992.755362,546637.571408082
2022-11-02 12:00:00,Gemini,MATIC/USD,0.8545,0.85771,0.84831,0.84873,35306.768294,29965.91345416662
2022-11-02 11:00:00,Gemini,MATIC/USD,0.85151,0.8551,0.85114,0.8545,8200.007395,7006.906319027501
2022-11-02 10:00:00,Gemini,MATIC/USD,0.85058,0.85159,0.845,0.85151,15200.506802,12943.38354697102
2022-11-02 09:00:00,Gemini,MATIC/USD,0.86326,0.8657,0.85058,0.85058,39640.105962,33717.08132915796
2022-11-02 08:00:00,Gemini,MATIC/USD,0.85942,0.86339,0.85449,0.86326,6498.089283,5609.54055444258
2022-11-02 07:00:00,Gemini,MATIC/USD,0.8677,0.86855,0.85192,0.85942,108481.273058,93230.97569150636
2022-11-02 06:00:00,Gemini,MATIC/USD,0.87436,0.87436,0.86691,0.8677,21941.182151,19038.3637524227
2022-11-02 05:00:00,Gemini,MATIC/USD,0.87306,0.87694,0.87306,0.87436,4605.378701,4026.7589210063597
2022-11-02 04:00:00,Gemini,MATIC/USD,0.87561,0.87794,0.87116,0.87306,11638.940052,10161.49300179912
2022-11-02 03:00:00,Gemini,MATIC/USD,0.86558,0.88123,0.86514,0.87561,18645.211978,16325.93406005658
2022-11-02 02:00:00,Gemini,MATIC/USD,0.86953,0.86953,0.86129,0.86558,193904.96052,167840.2557269016
2022-11-02 01:00:00,Gemini,MATIC/USD,0.8678,0.87223,0.8678,0.86953,56999.203206,49562.51716371318
2022-11-02 00:00:00,Gemini,MATIC/USD,0.87425,0.87446,0.86129,0.8678,83142.833976,72151.3513243728
2022-11-01 23:00:00,Gemini,MATIC/USD,0.8782,0.88032,0.87323,0.87425,10747.205127,9395.744082279749
2022-11-01 22:00:00,Gemini,MATIC/USD,0.87838,0.87999,0.87726,0.8782,2247.873956,1974.0829081591999
2022-11-01 21:00:00,Gemini,MATIC/USD,0.87563,0.88352,0.87563,0.87838,14715.405349,12925.717750454622
2022-11-01 20:00:00,Gemini,MATIC/USD,0.87794,0.87859,0.87563,0.87563,13930.494121,12197.95856717123
2022-11-01 19:00:00,Gemini,MATIC/USD,0.88265,0.88325,0.87771,0.87794,20671.700829,18148.513025812263
2022-11-01 18:00:00,Gemini,MATIC/USD,0.88025,0.88309,0.87896,0.88265,8644.601511,7630.157523684151
2022-11-01 17:00:00,Gemini,MATIC/USD,0.87685,0.88124,0.87543,0.88025,42895.643123,37758.889859020754
2022-11-01 16:00:00,Gemini,MATIC/USD,0.88167,0.88476,0.876,0.87685,36379.655196,31899.5006586126
2022-11-01 15:00:00,Gemini,MATIC/USD,0.87958,0.88472,0.8794,0.88167,72811.713162,64195.903143540534
2022-11-01 14:00:00,Gemini,MATIC/USD,0.88436,0.88607,0.87958,0.87958,13104.024403,11526.037784390739
2022-11-01 13:00:00,Gemini,MATIC/USD,0.89372,0.8945,0.87992,0.88436,28271.38178,25002.0791909608
2022-11-01 12:00:00,Gemini,MATIC/USD,0.89545,0.89616,0.88932,0.89372,5738.705737,5128.79609127164
2022-11-01 11:00:00,Gemini,MATIC/USD,0.903,0.90377,0.88883,0.89545,21828.399613,19546.24043346085
2022-11-01 10:00:00,Gemini,MATIC/USD,0.90371,0.9055,0.89961,0.903,92040.289457,83112.381379671
2022-11-01 09:00:00,Gemini,MATIC/USD,0.90083,0.9093,0.89926,0.90371,18305.639351,16542.989337892213
2022-11-01 08:00:00,Gemini,MATIC/USD,0.90082,0.90288,0.89715,0.90083,23535.148365,21201.167701642953
2022-11-01 07:00:00,Gemini,MATIC/USD,0.90636,0.90718,0.90051,0.90082,9460.517034,8522.22295456788
2022-11-01 06:00:00,Gemini,MATIC/USD,0.89961,0.90636,0.89748,0.90636,28400.137346,25740.74848492056
2022-11-01 05:00:00,Gemini,MATIC/USD,0.9016,0.90239,0.89961,0.89961,7655.042829,6886.55307939669
2022-11-01 04:00:00,Gemini,MATIC/USD,0.90369,0.9044,0.90024,0.9016,6099.916845,5499.685027451999
2022-11-01 03:00:00,Gemini,MATIC/USD,0.90786,0.909,0.90297,0.90369,8206.36621,7416.0110803149
2022-11-01 02:00:00,Gemini,MATIC/USD,0.90345,0.90874,0.90275,0.90786,7174.942398,6513.84320544828
2022-11-01 01:00:00,Gemini,MATIC/USD,0.89981,0.90547,0.899,0.90345,11649.503374,10524.7438232403
2022-11-01 00:00:00,Gemini,MATIC/USD,0.903,0.90607,0.89747,0.89981,10047.176194,9040.54961112314
2022-10-31 23:00:00,Gemini,MATIC/USD,0.90293,0.9055,0.90083,0.903,8154.992439,7363.958172417
2022-10-31 22:00:00,Gemini,MATIC/USD,0.89845,0.90441,0.89538,0.90293,8844.915559,7986.339605687869
2022-10-31 21:00:00,Gemini,MATIC/USD,0.9014,0.90153,0.89661,0.89845,9950.039468,8939.6129600246
2022-10-31 20:00:00,Gemini,MATIC/USD,0.90235,0.90492,0.8991,0.9014,17099.682212,15413.6535458968
2022-10-31 19:00:00,Gemini,MATIC/USD,0.90427,0.90461,0.90067,0.90235,19298.72873,17414.2078695155
2022-10-31 18:00:00,Gemini,MATIC/USD,0.90292,0.90685,0.8998,0.90427,49548.220616,44804.96945643032
2022-10-31 17:00:00,Gemini,MATIC/USD,0.90622,0.90882,0.90246,0.90292,56826.732438,51309.993252918954
2022-10-31 16:00:00,Gemini,MATIC/USD,0.90785,0.91421,0.90321,0.90622,16511.397998,14962.95909374756
2022-10-31 15:00:00,Gemini,MATIC/USD,0.90501,0.91156,0.90265,0.90785,10833.91809,9835.5725380065
2022-10-31 14:00:00,Gemini,MATIC/USD,0.89748,0.91149,0.89234,0.90501,82300.688921,74482.9464803942
2022-10-31 13:00:00,Gemini,MATIC/USD,0.9228,0.92721,0.89748,0.89748,44010.389193,39498.44409293364
2022-10-31 12:00:00,Gemini,MATIC/USD,0.92485,0.92939,0.92023,0.9228,21213.144675,19575.48990609
2022-10-31 11:00:00,Gemini,MATIC/USD,0.92387,0.92932,0.92354,0.92485,4062.666779,3757.35737055815
2022-10-31 10:00:00,Gemini,MATIC/USD,0.92529,0.92798,0.92011,0.92387,4038.151313,3730.7268535413095
2022-10-31 09:00:00,Gemini,MATIC/USD,0.90601,0.92553,0.90601,0.92529,18778.021557,17375.11556647653
2022-10-31 08:00:00,Gemini,MATIC/USD,0.91357,0.91357,0.90544,0.90601,2887.923161,2616.48726309761
2022-10-31 07:00:00,Gemini,MATIC/USD,0.91253,0.91357,0.90721,0.91357,1857.920826,1697.34072900882
2022-10-31 06:00:00,Gemini,MATIC/USD,0.91117,0.91253,0.90484,0.91253,4529.273596,4133.09803455788
2022-10-31 05:00:00,Gemini,MATIC/USD,0.91003,0.91286,0.90908,0.91117,1900.525209,1731.70155468453
2022-10-31 04:00:00,Gemini,MATIC/USD,0.908,0.91222,0.90758,0.91003,12416.757374,11299.62171306122
2022-10-31 03:00:00,Gemini,MATIC/USD,0.902,0.9083,0.901,0.908,16752.395784,15211.175371872001
2022-10-31 02:00:00,Gemini,MATIC/USD,0.90117,0.90396,0.89637,0.902,16756.423347,15114.293858994
2022-10-31 01:00:00,Gemini,MATIC/USD,0.90937,0.9101,0.89874,0.90117,4563.174247,4112.19573616899
2022-10-31 00:00:00,Gemini,MATIC/USD,0.90888,0.91426,0.90652,0.90937,9392.967345,8541.682714522649
2022-10-30 23:00:00,Gemini,MATIC/USD,0.90869,0.90965,0.90505,0.90888,4420.480869,4017.68665221672
2022-10-30 22:00:00,Gemini,MATIC/USD,0.91737,0.9175,0.89961,0.90869,16313.452259,14823.87093323071
2022-10-30 21:00:00,Gemini,MATIC/USD,0.91656,0.91855,0.91559,0.91737,3890.04116,3568.6070589492
2022-10-30 20:00:00,Gemini,MATIC/USD,0.91223,0.91656,0.91133,0.91656,16145.601213,14798.41224778728
2022-10-30 19:00:00,Gemini,MATIC/USD,0.91166,0.9152,0.91,0.91223,100450.619546,91634.06866844758
2022-10-30 18:00:00,Gemini,MATIC/USD,0.91336,0.91438,0.91042,0.91166,22920.965387,20896.12730471242
2022-10-30 17:00:00,Gemini,MATIC/USD,0.90606,0.91378,0.90606,0.91336,8047.252725,7350.0387489059995
2022-10-30 16:00:00,Gemini,MATIC/USD,0.90959,0.9147,0.90554,0.90606,14053.412981,12733.235365564859
2022-10-30 15:00:00,Gemini,MATIC/USD,0.91496,0.918,0.90721,0.90959,19272.090381,17529.700689653793
2022-10-30 14:00:00,Gemini,MATIC/USD,0.91084,0.91831,0.90938,0.91496,10201.051363,9333.55395509048
2022-10-30 13:00:00,Gemini,MATIC/USD,0.92077,0.92077,0.90714,0.91084,26007.745708,23688.89510067472
2022-10-30 12:00:00,Gemini,MATIC/USD,0.92521,0.92521,0.91638,0.92077,10643.182411,9799.923068576469
2022-10-30 11:00:00,Gemini,MATIC/USD,0.923,0.92543,0.91964,0.92521,31277.195115,28937.973692349147
2022-10-30 10:00:00,Gemini,MATIC/USD,0.92555,0.92956,0.92086,0.923,34976.74702,32283.537499460002
2022-10-30 09:00:00,Gemini,MATIC/USD,0.93762,0.94051,0.92394,0.92555,30520.966032,28248.6801109176
2022-10-30 08:00:00,Gemini,MATIC/USD,0.94405,0.94845,0.93154,0.93762,42016.859266,39395.84758498692
2022-10-30 07:00:00,Gemini,MATIC/USD,0.93726,0.94542,0.93486,0.94405,4662.359211,4401.50021314455
2022-10-30 06:00:00,Gemini,MATIC/USD,0.93019,0.93726,0.92937,0.93726,5124.728156,4803.20271149256
2022-10-30 05:00:00,Gemini,MATIC/USD,0.93082,0.93408,0.92928,0.93019,1868.499829,1738.05985593751
2022-10-30 04:00:00,Gemini,MATIC/USD,0.93327,0.9337,0.93082,0.93082,6013.314173,5597.31309851186
2022-10-30 03:00:00,Gemini,MATIC/USD,0.93067,0.93462,0.93067,0.93327,14887.644702,13894.19217103554
2022-10-30 02:00:00,Gemini,MATIC/USD,0.92813,0.93087,0.92653,0.93067,18502.362228,17219.593454732763
2022-10-30 01:00:00,Gemini,MATIC/USD,0.92524,0.92833,0.92261,0.92813,16782.402475,15576.251209121749
2022-10-30 00:00:00,Gemini,MATIC/USD,0.93482,0.93531,0.92363,0.92524,14717.708339,13617.41246357636
2022-10-29 23:00:00,Gemini,MATIC/USD,0.93163,0.93482,0.92839,0.93482,3222.733342,3012.67558276844
2022-10-29 22:00:00,Gemini,MATIC/USD,0.93954,0.94007,0.92929,0.93163,11307.080257,10534.01517982891
2022-10-29 21:00:00,Gemini,MATIC/USD,0.93729,0.94183,0.9368,0.93954,7364.01874,6918.790166979601
2022-10-29 20:00:00,Gemini,MATIC/USD,0.93691,0.93881,0.93552,0.93729,9124.630764,8552.42516878956
2022-10-29 19:00:00,Gemini,MATIC/USD,0.93534,0.93767,0.93304,0.93691,1946.587434,1823.77723278894
2022-10-29 18:00:00,Gemini,MATIC/USD,0.94047,0.94142,0.93154,0.93534,10074.036015,9422.6488462701
2022-10-29 17:00:00,Gemini,MATIC/USD,0.94876,0.95718,0.93433,0.94047,36091.468386,33942.94327298142
2022-10-29 16:00:00,Gemini,MATIC/USD,0.93884,0.95344,0.93843,0.94876,56578.90444,53679.801376494404
2022-10-29 15:00:00,Gemini,MATIC/USD,0.93414,0.93946,0.93101,0.93884,21306.570937,20003.46105849308
2022-10-29 14:00:00,Gemini,MATIC/USD,0.93354,0.94,0.93233,0.93414,14670.623295,13704.416044791298
2022-10-29 13:00:00,Gemini,MATIC/USD,0.93383,0.93383,0.92678,0.93354,7868.780051,7345.82092881054
2022-10-29 12:00:00,Gemini,MATIC/USD,0.93044,0.93431,0.92867,0.93383,15709.810057,14670.29192552831
2022-10-29 11:00:00,Gemini,MATIC/USD,0.93443,0.93527,0.92808,0.93044,9833.038247,9149.05210653868
2022-10-29 10:00:00,Gemini,MATIC/USD,0.94728,0.95073,0.93207,0.93443,13201.154944,12335.55521432192
2022-10-29 09:00:00,Gemini,MATIC/USD,0.95149,0.95271,0.94529,0.94728,47066.262255,44584.9289089164
2022-10-29 08:00:00,Gemini,MATIC/USD,0.9431,0.9587,0.9419,0.95149,35676.153203,33945.50301112247
2022-10-29 07:00:00,Gemini,MATIC/USD,0.93985,0.9431,0.93916,0.9431,11179.087866,10542.9977664246
2022-10-29 06:00:00,Gemini,MATIC/USD,0.93915,0.94205,0.93874,0.93985,8385.92224,7881.509017263999
2022-10-29 05:00:00,Gemini,MATIC/USD,0.93918,0.94469,0.93568,0.93915,67325.703325,63228.93427767375
2022-10-29 04:00:00,Gemini,MATIC/USD,0.948,0.94815,0.93856,0.93918,57953.002757,54428.30112931926
2022-10-29 03:00:00,Gemini,MATIC/USD,0.94388,0.95039,0.94186,0.948,9013.831894,8545.112635512
2022-10-29 02:00:00,Gemini,MATIC/USD,0.93784,0.9448,0.93639,0.94388,11613.606287,10961.85070217356
2022-10-29 01:00:00,Gemini,MATIC/USD,0.94232,0.9448,0.93751,0.93784,13204.07379,12383.3085632136
2022-10-29 00:00:00,Gemini,MATIC/USD,0.94583,0.95018,0.93993,0.94232,18250.448324,17197.762464671683
2022-10-28 23:00:00,Gemini,MATIC/USD,0.94054,0.94602,0.94005,0.94583,5517.653294,5218.76201506402
2022-10-28 22:00:00,Gemini,MATIC/USD,0.93835,0.94099,0.93648,0.94054,5107.190293,4803.51675817822
2022-10-28 21:00:00,Gemini,MATIC/USD,0.94164,0.94649,0.93648,0.93835,8538.722009,8012.30979714515
2022-10-28 20:00:00,Gemini,MATIC/USD,0.93991,0.94732,0.93991,0.94164,37372.832268,35191.75377683952
2022-10-28 19:00:00,Gemini,MATIC/USD,0.93666,0.94051,0.93488,0.93991,9312.355601,8752.77615293591
2022-10-28 18:00:00,Gemini,MATIC/USD,0.93873,0.941,0.93514,0.93666,100012.540407,93677.74609762062
2022-10-28 17:00:00,Gemini,MATIC/USD,0.9436,0.94389,0.93859,0.93873,17479.93203,16408.9365945219
2022-10-28 16:00:00,Gemini,MATIC/USD,0.92873,0.94481,0.92873,0.9436,82306.388174,77664.30788098641
2022-10-28 15:00:00,Gemini,MATIC/USD,0.92886,0.93101,0.92353,0.92873,31678.045365,29420.351071836452
2022-10-28 14:00:00,Gemini,MATIC/USD,0.92848,0.93235,0.91862,0.92886,39535.616772,36723.05299483992
2022-10-28 13:00:00,Gemini,MATIC/USD,0.91,0.93392,0.91,0.92848,61190.496425,56814.152120684
2022-10-28 12:00:00,Gemini,MATIC/USD,0.90597,0.91435,0.89757,0.91,157090.707146,142952.54350286
2022-10-28 11:00:00,Gemini,MATIC/USD,0.90697,0.91331,0.90597,0.90597,14426.489328,13069.96653648816
2022-10-28 10:00:00,Gemini,MATIC/USD,0.91277,0.91681,0.90697,0.90697,3896.60864,3534.1071382208
2022-10-28 09:00:00,Gemini,MATIC/USD,0.90925,0.91359,0.90671,0.91277,4070.47655,3715.4088805435
2022-10-28 08:00:00,Gemini,MATIC/USD,0.90015,0.90975,0.89953,0.90925,5172.688439,4703.26696316075
2022-10-28 07:00:00,Gemini,MATIC/USD,0.90924,0.91109,0.89748,0.90015,20165.53834,18152.009336750998
2022-10-28 06:00:00,Gemini,MATIC/USD,0.91343,0.91544,0.90764,0.90924,1850.882888,1682.8967570851203
2022-10-28 05:00:00,Gemini,MATIC/USD,0.90794,0.91343,0.90318,0.91343,70332.285035,64243.619119520044
2022-10-28 04:00:00,Gemini,MATIC/USD,0.90187,0.90968,0.90125,0.90794,73704.770277,66919.50912529939
2022-10-28 03:00:00,Gemini,MATIC/USD,0.89889,0.90236,0.8979,0.90187,5668.575933,5112.31857669471
2022-10-28 02:00:00,Gemini,MATIC/USD,0.90944,0.90944,0.89516,0.89889,6144.272765,5523.02534573085
2022-10-28 01:00:00,Gemini,MATIC/USD,0.90433,0.90944,0.90276,0.90944,4317.230471,3926.26207954624
2022-10-28 00:00:00,Gemini,MATIC/USD,0.90401,0.90824,0.89542,0.90433,14468.502242,13084.30063250786
2022-10-27 23:00:00,Gemini,MATIC/USD,0.90614,0.90762,0.9,0.90401,2670.787694,2414.41878325294
2022-10-27 22:00:00,Gemini,MATIC/USD,0.91069,0.91428,0.89874,0.90614,7830.129578,7095.193615808919
2022-10-27 21:00:00,Gemini,MATIC/USD,0.91102,0.91135,0.90656,0.91069,25408.637446,23139.39203569774
2022-10-27 20:00:00,Gemini,MATIC/USD,0.9238,0.92469,0.89439,0.91102,187200.464267,170543.36695652234
2022-10-27 19:00:00,Gemini,MATIC/USD,0.91583,0.92504,0.91583,0.9238,21217.515495,19600.740814280998
2022-10-27 18:00:00,Gemini,MATIC/USD,0.91615,0.91896,0.91227,0.91583,22317.794724,20439.30594208092
2022-10-27 17:00:00,Gemini,MATIC/USD,0.91401,0.9196,0.91174,0.91615,19618.627685,17973.60575361275
2022-10-27 16:00:00,Gemini,MATIC/USD,0.91845,0.9212,0.90857,0.91401,39527.697252,36128.71056530052
2022-10-27 15:00:00,Gemini,MATIC/USD,0.92164,0.92721,0.91682,0.91845,18648.894163,17128.07684400735
2022-10-27 14:00:00,Gemini,MATIC/USD,0.91934,0.93348,0.91718,0.92164,11941.693849,11005.942718992359
2022-10-27 13:00:00,Gemini,MATIC/USD,0.94012,0.94547,0.91556,0.91934,22169.261672,20381.089025536483
2022-10-27 12:00:00,Gemini,MATIC/USD,0.93058,0.94012,0.92255,0.94012,71332.745251,67061.34046537011
2022-10-27 11:00:00,Gemini,MATIC/USD,0.92531,0.93131,0.92485,0.93058,7046.298614,6557.14456421612
2022-10-27 10:00:00,Gemini,MATIC/USD,0.92987,0.92987,0.92086,0.92531,11694.202376,10820.76240053656
2022-10-27 09:00:00,Gemini,MATIC/USD,0.93461,0.93461,0.92611,0.92987,2119.181773,1970.5635552595097
2022-10-27 08:00:00,Gemini,MATIC/USD,0.93476,0.94,0.93157,0.93461,13941.668162,13030.02248088682
2022-10-27 07:00:00,Gemini,MATIC/USD,0.93962,0.94433,0.92944,0.93476,12476.051491,11662.11389172716
2022-10-27 06:00:00,Gemini,MATIC/USD,0.94162,0.94587,0.93696,0.93962,23066.709115,21673.9412186363
2022-10-27 05:00:00,Gemini,MATIC/USD,0.93897,0.94512,0.9362,0.94162,4598.800624,4330.32264357088
2022-10-27 04:00:00,Gemini,MATIC/USD,0.93572,0.93897,0.93076,0.93897,4471.350133,4198.46363438301
2022-10-27 03:00:00,Gemini,MATIC/USD,0.92288,0.93594,0.92133,0.93572,45888.657124,42938.93424406928
2022-10-27 02:00:00,Gemini,MATIC/USD,0.93896,0.94126,0.92288,0.92288,8821.87501,8141.5320092288
2022-10-27 01:00:00,Gemini,MATIC/USD,0.93698,0.94044,0.93207,0.93896,30996.70487,29104.6660047352
2022-10-27 00:00:00,Gemini,MATIC/USD,0.93874,0.93874,0.93698,0.93698,1.165186,1.0917559782800001
2022-10-26 23:00:00,Gemini,MATIC/USD,0.93829,0.94612,0.93686,0.93874,53587.117079,50304.370286740465
2022-10-26 22:00:00,Gemini,MATIC/USD,0.93395,0.94199,0.92989,0.93829,9867.647216,9258.71470630064
2022-10-26 21:00:00,Gemini,MATIC/USD,0.9371,0.93733,0.93156,0.93395,20675.418485,19309.80709406575
2022-10-26 20:00:00,Gemini,MATIC/USD,0.93018,0.93753,0.92822,0.9371,32814.714075,30750.668559682505
2022-10-26 19:00:00,Gemini,MATIC/USD,0.927,0.93251,0.92668,0.93018,10903.308525,10142.0395237845
2022-10-26 18:00:00,Gemini,MATIC/USD,0.93681,0.9406,0.92691,0.927,86354.234825,80050.375682775
2022-10-26 17:00:00,Gemini,MATIC/USD,0.93867,0.94351,0.93315,0.93681,102627.279721,96142.26191543002
2022-10-26 16:00:00,Gemini,MATIC/USD,0.95517,0.9557,0.93751,0.93867,76038.727726,71375.27255456442
2022-10-26 15:00:00,Gemini,MATIC/USD,0.94827,0.96,0.94819,0.95517,143168.820918,136750.56267624607
2022-10-26 14:00:00,Gemini,MATIC/USD,0.94691,0.96506,0.94438,0.94827,152396.043639,144512.59630155453
2022-10-26 13:00:00,Gemini,MATIC/USD,0.94499,0.95018,0.93645,0.94691,32291.541122,30577.18320383302
2022-10-26 12:00:00,Gemini,MATIC/USD,0.95167,0.95167,0.94098,0.94499,55398.157809,52350.70514792691
2022-10-26 11:00:00,Gemini,MATIC/USD,0.96,0.9648,0.94996,0.95167,24765.499384,23568.58279877128
2022-10-26 10:00:00,Gemini,MATIC/USD,0.95899,0.96231,0.95414,0.96,74794.217833,71802.44911968
2022-10-26 09:00:00,Gemini,MATIC/USD,0.9558,0.96773,0.95227,0.95899,75883.001859,72771.03995276241
2022-10-26 08:00:00,Gemini,MATIC/USD,0.94153,0.96547,0.93679,0.9558,111958.320258,107009.76250259641
2022-10-26 07:00:00,Gemini,MATIC/USD,0.92972,0.94153,0.92947,0.94153,57336.099197,53983.65747695141
2022-10-26 06:00:00,Gemini,MATIC/USD,0.9276,0.93131,0.92597,0.92972,8037.39307,7472.5250850404
2022-10-26 05:00:00,Gemini,MATIC/USD,0.92726,0.92866,0.92363,0.9276,4023.934753,3732.6018768828
2022-10-26 04:00:00,Gemini,MATIC/USD,0.93245,0.93307,0.92697,0.92726,4974.511708,4612.66572636008
2022-10-26 03:00:00,Gemini,MATIC/USD,0.933,0.93824,0.93048,0.93245,12518.875308,11673.2252809446
2022-10-26 02:00:00,Gemini,MATIC/USD,0.93049,0.93843,0.92803,0.933,13646.808319,12732.472161627
2022-10-26 01:00:00,Gemini,MATIC/USD,0.92664,0.93169,0.91928,0.93049,70122.981852,65248.73338346748
2022-10-26 00:00:00,Gemini,MATIC/USD,0.91812,0.92861,0.91812,0.92664,72584.597978,67259.79187033392
2022-10-25 23:00:00,Gemini,MATIC/USD,0.91758,0.92215,0.915,0.91812,9862.570037,9055.02280237044
